istaigos_kodas;gydytojo_ID;laisvos_registracijos_data;iraso_sukurimo_data
124244035;8466;2021-11-03 14:00;2021-10-12 02:59
124244035;8466;2021-11-03 15:00;2021-10-12 02:59
124244035;8466;2021-11-03 15:15;2021-10-12 02:59
124244035;8466;2021-11-03 16:15;2021-10-12 02:59
124244035;8466;2021-11-03 16:30;2021-10-12 02:59
124244035;8466;2021-11-03 17:00;2021-10-12 02:59
124244035;8466;2021-11-03 17:15;2021-10-12 02:59
124244035;8466;2021-11-03 18:00;2021-10-12 02:59
124244035;8466;2021-11-04 07:00;2021-10-12 02:59
124244035;8466;2021-11-04 07:15;2021-10-12 02:59
124244035;8466;2021-11-04 07:30;2021-10-12 02:59
124244035;8466;2021-11-04 07:45;2021-10-12 02:59
124244035;8466;2021-11-04 08:00;2021-10-12 02:59
124244035;8466;2021-11-04 08:15;2021-10-12 02:59
124244035;8466;2021-11-04 08:30;2021-10-12 02:59
124244035;8466;2021-11-04 08:45;2021-10-12 02:59
124244035;8466;2021-11-04 10:15;2021-10-12 02:59
124244035;8466;2021-11-04 11:30;2021-10-12 02:59
124244035;8466;2021-11-04 11:50;2021-10-12 02:59
124244035;8466;2021-11-09 14:00;2021-10-12 02:59
124244035;8466;2021-11-09 14:45;2021-10-12 02:59
124244035;8466;2021-11-09 15:00;2021-10-12 02:59
124244035;8466;2021-11-09 15:15;2021-10-12 02:59
124244035;8466;2021-11-09 16:45;2021-10-12 02:59
124244035;8466;2021-11-09 17:00;2021-10-12 02:59
124244035;8466;2021-11-09 17:15;2021-10-12 02:59
124244035;8466;2021-11-09 17:30;2021-10-12 02:59
124244035;8466;2021-11-09 17:45;2021-10-12 02:59
124244035;8466;2021-11-09 18:00;2021-10-12 02:59
124244035;8466;2021-11-10 07:00;2021-10-12 02:59
124244035;8466;2021-11-10 07:15;2021-10-12 02:59
124244035;8466;2021-11-10 07:30;2021-10-12 02:59
124244035;8466;2021-11-10 07:45;2021-10-12 02:59
124244035;8466;2021-11-10 08:00;2021-10-12 02:59
124244035;8466;2021-11-10 08:15;2021-10-12 02:59
124244035;8466;2021-11-10 08:30;2021-10-12 02:59
124244035;8466;2021-11-10 08:45;2021-10-12 02:59
124244035;8466;2021-11-10 09:00;2021-10-12 02:59
124244035;8466;2021-11-10 09:15;2021-10-12 02:59
124244035;8466;2021-11-10 09:30;2021-10-12 02:59
124244035;8466;2021-11-10 09:45;2021-10-12 02:59
124244035;8466;2021-11-10 10:15;2021-10-12 02:59
124244035;8466;2021-11-10 11:15;2021-10-12 02:59
124244035;8466;2021-11-10 11:30;2021-10-12 02:59
124244035;8466;2021-11-11 13:30;2021-10-12 02:59
124244035;8466;2021-11-11 13:50;2021-10-12 02:59
124244035;8466;2021-11-11 14:50;2021-10-12 02:59
124244035;8466;2021-11-11 15:05;2021-10-12 02:59
124244035;8466;2021-11-11 15:20;2021-10-12 02:59
124244035;8466;2021-11-11 16:50;2021-10-12 02:59
124244035;8466;2021-11-11 17:05;2021-10-12 02:59
124244035;8466;2021-11-11 17:20;2021-10-12 02:59
124244035;8466;2021-11-11 17:35;2021-10-12 02:59
124244035;8466;2021-11-11 17:50;2021-10-12 02:59
124244035;8466;2021-11-11 18:05;2021-10-12 02:59
124244035;8466;2021-11-11 18:20;2021-10-12 02:59
